UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
239628,"R",166,"R",72,"R",94,"R",1,"R",1,"R",0,"R",6,"R",3,"R",3,"R",6,"R",4,"R",2,"R",15,"R",4,"R",11,"R",3,"R",3,"Z",0,"R",129,"R",54,"R",75,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",166
239637,"R",20,"R",14,"R",6,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",9,"R",6,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",20
239716,"R",407,"R",162,"R",245,"R",3,"R",0,"R",3,"R",2,"R",1,"R",1,"R",7,"R",6,"R",1,"R",21,"R",13,"R",8,"R",0,"R",0,"R",0,"R",360,"R",137,"R",223,"R",7,"R",1,"R",6,"R",4,"R",2,"R",2,"R",3,"R",2,"R",1,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
239877,"R",49,"Z",0,"R",49,"R",1,"Z",0,"R",1,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",41,"Z",0,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",49
239910,"R",734,"R",260,"R",474,"R",1,"Z",0,"R",1,"R",5,"Z",0,"R",5,"R",13,"R",7,"R",6,"R",29,"R",8,"R",21,"Z",0,"Z",0,"Z",0,"R",671,"R",242,"R",429,"R",13,"R",2,"R",11,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",734
240107,"R",922,"R",187,"R",735,"R",1,"Z",0,"R",1,"R",14,"R",2,"R",12,"R",49,"R",13,"R",36,"R",36,"R",7,"R",29,"R",1,"R",1,"Z",0,"R",775,"R",142,"R",633,"R",15,"R",3,"R",12,"R",19,"R",8,"R",11,"R",12,"R",11,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",922
240116,"R",2351,"R",1012,"R",1339,"R",13,"R",4,"R",9,"R",87,"R",31,"R",56,"R",42,"R",18,"R",24,"R",13,"R",2,"R",11,"R",3,"R",3,"R",0,"R",2051,"R",887,"R",1164,"R",79,"R",28,"R",51,"R",63,"R",39,"R",24,"R",0,"R",0,"R",0,"R",3,"A",,"R",3,"Z",0,"A",,"Z",0,"R",3,"A",,"R",3,"R",2348
240125,"R",1880,"R",929,"R",951,"R",2,"R",0,"R",2,"R",76,"R",27,"R",49,"R",109,"R",53,"R",56,"R",195,"R",80,"R",115,"R",0,"R",0,"R",0,"R",1301,"R",660,"R",641,"R",54,"R",23,"R",31,"R",143,"R",86,"R",57,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",1880
240170,"R",1270,"R",514,"R",756,"R",10,"R",6,"R",4,"R",41,"R",9,"R",32,"R",26,"R",8,"R",18,"R",34,"R",11,"R",23,"R",1,"R",0,"R",1,"R",1073,"R",453,"R",620,"R",55,"R",13,"R",42,"R",30,"R",14,"R",16,"R",0,"R",0,"R",0,"R",6,"S",,"S",,"Z",0,"A",,"Z",0,"R",6,"S",,"S",,"S",.
240189,"R",2648,"R",1239,"R",1409,"R",4,"R",1,"R",3,"R",55,"R",20,"R",35,"R",95,"R",43,"R",52,"R",197,"R",87,"R",110,"R",1,"R",0,"R",1,"R",2205,"R",1036,"R",1169,"R",64,"R",37,"R",27,"R",12,"R",7,"R",5,"R",15,"R",8,"R",7,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2648
240198,"R",1400,"R",543,"R",857,"R",47,"R",15,"R",32,"R",13,"R",7,"R",6,"R",30,"R",11,"R",19,"R",40,"R",13,"R",27,"R",2,"Z",0,"R",2,"R",1224,"R",478,"R",746,"R",21,"R",5,"R",16,"R",23,"R",14,"R",9,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1400
240213,"R",19,"R",1,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",13,"R",1,"R",12,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",19
240268,"R",2312,"R",894,"R",1418,"R",8,"R",3,"R",5,"R",62,"R",21,"R",41,"R",22,"R",12,"R",10,"R",65,"R",27,"R",38,"R",1,"R",1,"R",0,"R",1999,"R",755,"R",1244,"R",57,"R",22,"R",35,"R",1,"R",0,"R",1,"R",97,"R",53,"R",44,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2312
240277,"R",1729,"R",580,"R",1149,"R",16,"R",2,"R",14,"R",65,"R",25,"R",40,"R",38,"R",15,"R",23,"R",108,"R",39,"R",69,"R",0,"R",0,"R",0,"R",1396,"R",448,"R",948,"R",59,"R",18,"R",41,"R",9,"R",7,"R",2,"R",38,"R",26,"R",12,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1729
240329,"R",2364,"R",963,"R",1401,"R",3,"R",0,"R",3,"R",58,"R",26,"R",32,"R",16,"R",5,"R",11,"R",82,"R",32,"R",50,"R",0,"R",0,"R",0,"R",2116,"R",865,"R",1251,"R",69,"R",25,"R",44,"R",6,"R",5,"R",1,"R",14,"R",5,"R",9,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2364
240338,"R",212,"R",84,"R",128,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",8,"R",5,"R",3,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0,"R",181,"R",62,"R",119,"R",7,"R",6,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",212
240365,"R",2103,"R",773,"R",1330,"R",6,"R",1,"R",5,"R",81,"R",29,"R",52,"R",47,"R",27,"R",20,"R",103,"R",35,"R",68,"R",3,"R",0,"R",3,"R",1785,"R",653,"R",1132,"R",61,"R",20,"R",41,"R",11,"R",5,"R",6,"R",6,"R",3,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2103
240374,"R",944,"R",447,"R",497,"R",1,"R",1,"R",0,"R",34,"R",15,"R",19,"R",57,"R",22,"R",35,"R",130,"R",56,"R",74,"R",0,"R",0,"R",0,"R",639,"R",307,"R",332,"R",28,"R",14,"R",14,"R",4,"R",1,"R",3,"R",51,"R",31,"R",20,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",944
240392,"R",1316,"R",188,"R",1128,"R",9,"R",1,"R",8,"R",81,"R",21,"R",60,"R",397,"R",44,"R",353,"R",154,"R",29,"R",125,"R",2,"R",1,"R",1,"R",541,"R",73,"R",468,"R",45,"R",9,"R",36,"R",87,"R",10,"R",77,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1316
240417,"R",1734,"R",858,"R",876,"R",6,"R",1,"R",5,"R",60,"R",38,"R",22,"R",31,"R",20,"R",11,"R",51,"R",34,"R",17,"R",3,"R",1,"R",2,"R",1503,"R",720,"R",783,"R",41,"R",25,"R",16,"R",13,"R",7,"R",6,"R",26,"R",12,"R",14,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1734
240426,"R",600,"R",172,"R",428,"R",7,"R",1,"R",6,"R",3,"R",1,"R",2,"R",10,"R",5,"R",5,"R",16,"R",6,"R",10,"R",0,"R",0,"R",0,"R",525,"R",139,"R",386,"R",9,"R",3,"R",6,"R",1,"R",0,"R",1,"R",29,"R",17,"R",12,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",600
240444,"R",12507,"R",5956,"R",6551,"R",17,"R",8,"R",9,"R",871,"R",434,"R",437,"R",201,"R",70,"R",131,"R",713,"R",325,"R",388,"R",7,"R",2,"R",5,"R",7867,"R",3494,"R",4373,"R",412,"R",156,"R",256,"R",326,"R",173,"R",153,"R",2093,"R",1294,"R",799,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",12507
240453,"R",5337,"R",2221,"R",3116,"R",16,"R",8,"R",8,"R",274,"R",112,"R",162,"R",277,"R",100,"R",177,"R",557,"R",230,"R",327,"R",2,"R",1,"R",1,"R",3615,"R",1483,"R",2132,"R",200,"R",80,"R",120,"R",38,"R",20,"R",18,"R",358,"R",187,"R",171,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",5337
240462,"R",1494,"R",877,"R",617,"R",1,"R",0,"R",1,"R",23,"R",12,"R",11,"R",25,"R",11,"R",14,"R",64,"R",36,"R",28,"R",2,"R",2,"R",0,"R",1304,"R",777,"R",527,"R",31,"R",20,"R",11,"R",8,"R",5,"R",3,"R",36,"R",14,"R",22,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1494
240471,"R",1229,"R",402,"R",827,"R",2,"R",0,"R",2,"R",31,"R",15,"R",16,"R",15,"R",8,"R",7,"R",47,"R",14,"R",33,"R",0,"R",0,"R",0,"R",1093,"R",350,"R",743,"R",25,"R",5,"R",20,"R",5,"R",3,"R",2,"R",11,"R",7,"R",4,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1229
240480,"R",1587,"R",627,"R",960,"R",7,"R",3,"R",4,"R",37,"R",18,"R",19,"R",22,"R",11,"R",11,"R",58,"R",21,"R",37,"R",4,"R",1,"R",3,"R",1399,"R",546,"R",853,"R",35,"R",14,"R",21,"R",12,"R",4,"R",8,"R",13,"R",9,"R",4,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1587
240505,"R",615,"R",221,"R",394,"R",10,"R",2,"R",8,"R",8,"R",2,"R",6,"R",4,"R",2,"R",2,"R",47,"R",15,"R",32,"R",3,"R",0,"R",3,"R",506,"R",184,"R",322,"R",11,"R",4,"R",7,"R",7,"R",3,"R",4,"R",19,"R",9,"R",10,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",615
240514,"R",278,"R",134,"R",144,"R",21,"R",8,"R",13,"R",2,"R",0,"R",2,"R",2,"R",1,"R",1,"R",27,"R",11,"R",16,"R",1,"R",1,"R",0,"R",169,"R",83,"R",86,"R",9,"R",4,"R",5,"R",42,"R",24,"R",18,"R",5,"R",2,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",278
240596,"R",194,"R",81,"R",113,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",3,"R",9,"R",1,"R",1,"Z",0,"R",161,"R",71,"R",90,"R",9,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",194
240620,"R",663,"R",246,"R",417,"R",4,"R",1,"R",3,"R",5,"R",0,"R",5,"R",9,"R",4,"R",5,"R",100,"R",41,"R",59,"R",0,"R",0,"R",0,"R",425,"R",147,"R",278,"R",29,"R",11,"R",18,"R",87,"R",40,"R",47,"R",4,"R",2,"R",2,"R",0,"S",,"S",,"Z",0,"S",,"S",,"R",0,"S",,"S",,"S",.
240657,"R",248,"R",93,"R",155,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",15,"R",5,"R",10,"R",1,"R",0,"R",1,"R",206,"R",74,"R",132,"R",5,"R",2,"R",3,"R",4,"R",2,"R",2,"R",14,"R",8,"R",6,"R",2,"S",,"S",,"R",0,"A",,"R",0,"R",2,"S",,"S",,"S",.
240666,"R",580,"R",252,"R",328,"R",3,"R",2,"R",1,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",49,"R",18,"R",31,"R",0,"R",0,"R",0,"R",496,"R",215,"R",281,"R",22,"R",11,"R",11,"R",5,"R",5,"R",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",580
240693,"R",333,"R",143,"R",190,"R",1,"Z",0,"R",1,"R",4,"R",4,"Z",0,"R",2,"R",1,"R",1,"R",65,"R",26,"R",39,"Z",0,"Z",0,"Z",0,"R",237,"R",103,"R",134,"R",12,"R",4,"R",8,"R",1,"Z",0,"R",1,"R",11,"R",5,"R",6,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",333
240709,"R",30,"R",6,"R",24,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"R",0,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"R",14,"R",1,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",30
240718,"R",880,"R",830,"R",50,"R",17,"R",16,"R",1,"R",9,"R",9,"Z",0,"R",6,"R",6,"Z",0,"R",197,"R",189,"R",8,"R",8,"R",8,"Z",0,"R",625,"R",585,"R",40,"R",16,"R",15,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",880
240727,"R",2890,"R",1230,"R",1660,"R",18,"R",6,"R",12,"R",38,"R",13,"R",25,"R",20,"R",11,"R",9,"R",209,"R",85,"R",124,"R",1,"R",1,"R",0,"R",2213,"R",929,"R",1284,"R",106,"R",46,"R",60,"R",158,"R",71,"R",87,"R",127,"R",68,"R",59,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2890
240736,"R",191,"R",56,"R",135,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",174,"R",52,"R",122,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",4,"R",13,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",191
240745,"R",240,"R",116,"R",124,"R",1,"Z",0,"R",1,"R",145,"R",81,"R",64,"R",2,"R",2,"Z",0,"R",1,"R",0,"R",1,"R",86,"R",31,"R",55,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",240
240754,"R",526,"R",202,"R",324,"R",0,"R",0,"R",0,"R",242,"R",96,"R",146,"R",1,"R",1,"R",0,"R",4,"R",1,"R",3,"R",243,"R",93,"R",150,"R",13,"R",4,"R",9,"R",9,"R",4,"R",5,"R",11,"R",1,"R",10,"R",3,"R",2,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",526
240790,"R",326,"R",136,"R",190,"R",0,"R",0,"R",0,"R",137,"R",52,"R",85,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",143,"R",73,"R",70,"R",1,"R",0,"R",1,"R",18,"R",4,"R",14,"R",0,"R",0,"R",0,"R",22,"R",5,"R",17,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",326
240879,"R",107,"R",20,"R",87,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107,"R",20,"R",87,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",107
241100,"R",124,"R",59,"R",65,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",124,"R",59,"R",65,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",124
241128,"R",122,"R",35,"R",87,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",122,"R",35,"R",87,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",122
241146,"R",176,"R",67,"R",109,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",176,"R",67,"R",109,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",176
241182,"R",191,"R",36,"R",155,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",191,"R",36,"R",155,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",191
241191,"R",161,"R",70,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",149,"R",61,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",6,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",161
241216,"R",283,"R",178,"R",105,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",283,"R",178,"R",105,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",283
241225,"R",155,"R",39,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",152,"R",37,"R",115,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",155
241304,"R",872,"R",205,"R",667,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",867,"R",205,"R",662,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",872
241331,"R",477,"R",54,"R",423,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",450,"R",51,"R",399,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",24,"R",3,"R",21,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",477
241377,"R",160,"R",44,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",160,"R",44,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",160
241386,"R",26,"R",7,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",7,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",26
241395,"R",118,"R",25,"R",93,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",116,"R",25,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",118
241410,"R",1004,"R",335,"R",669,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",990,"R",327,"R",663,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",5,"R",6,"R",3,"R",3,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1004
241517,"R",81,"R",19,"R",62,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",81,"R",19,"R",62,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",81
241614,"R",39,"R",15,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39,"R",15,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",39
241720,"R",170,"R",59,"R",111,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",170,"R",59,"R",111,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",170
241739,"R",1199,"R",376,"R",823,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1199,"R",376,"R",823,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1199
241766,"R",56,"R",37,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",55,"R",36,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",56
241793,"R",41,"R",22,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41,"R",22,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",41
241836,"R",274,"R",86,"R",188,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",274,"R",86,"R",188,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",274
241906,"R",101,"R",30,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",101,"R",30,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",101
241951,"R",53,"R",16,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",53,"R",16,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",53
