UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
220118,"R",141,"R",4,"R",137,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",43,"Z",0,"R",43,"R",10,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",87,"R",4,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",141
220127,"R",353,"R",178,"R",175,"R",2,"R",2,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",8,"R",4,"R",19,"R",6,"R",13,"Z",0,"Z",0,"Z",0,"R",299,"R",151,"R",148,"R",13,"R",6,"R",7,"R",5,"R",3,"R",2,"R",2,"R",1,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",353
220163,"R",28,"R",1,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",26,"R",1,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",28
220181,"R",147,"R",47,"R",100,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",135,"R",41,"R",94,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",3,"R",2,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",147
220206,"R",43,"R",21,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",17,"R",20,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",43
220215,"R",466,"R",185,"R",281,"R",3,"R",2,"R",1,"R",1,"R",0,"R",1,"R",61,"R",13,"R",48,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",323,"R",149,"R",174,"R",1,"R",0,"R",1,"R",62,"R",10,"R",52,"R",15,"R",11,"R",4,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",466
220251,"R",162,"R",79,"R",83,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",9,"R",1,"R",8,"R",7,"R",6,"R",1,"R",0,"R",0,"R",0,"R",136,"R",67,"R",69,"R",7,"R",3,"R",4,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",162
220279,"R",199,"R",117,"R",82,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",17,"R",4,"R",13,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",164,"R",107,"R",57,"R",4,"Z",0,"R",4,"R",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",199
220321,"R",107,"R",48,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",3,"R",6,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",92,"R",43,"R",49,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",107
220394,"R",159,"R",83,"R",76,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",148,"R",80,"R",68,"R",3,"Z",0,"R",3,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",159
220400,"R",628,"R",191,"R",437,"R",1,"R",0,"R",1,"R",8,"R",2,"R",6,"R",107,"R",32,"R",75,"R",24,"R",5,"R",19,"R",0,"R",0,"R",0,"R",469,"R",149,"R",320,"R",12,"R",2,"R",10,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",628
220464,"R",52,"R",21,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",47,"R",19,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",52
220473,"R",304,"R",158,"R",146,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",28,"R",13,"R",15,"R",10,"R",6,"R",4,"R",1,"R",0,"R",1,"R",237,"R",125,"R",112,"R",6,"R",4,"R",2,"R",9,"R",4,"R",5,"R",12,"R",6,"R",6,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",304
220491,"R",175,"R",4,"R",171,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",57,"R",2,"R",55,"R",19,"R",1,"R",18,"R",1,"Z",0,"R",1,"R",81,"R",1,"R",80,"R",2,"Z",0,"R",2,"R",11,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",175
220516,"R",625,"R",163,"R",462,"R",1,"Z",0,"R",1,"R",3,"R",2,"R",1,"R",33,"R",12,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",553,"R",140,"R",413,"R",15,"R",1,"R",14,"R",9,"R",2,"R",7,"R",11,"R",6,"R",5,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",625
220552,"R",2276,"R",403,"R",1873,"R",14,"R",3,"R",11,"R",52,"R",14,"R",38,"R",541,"R",63,"R",478,"R",75,"R",18,"R",57,"R",6,"R",3,"R",3,"R",1419,"R",277,"R",1142,"R",57,"R",7,"R",50,"R",30,"R",2,"R",28,"R",82,"R",16,"R",66,"R",7,"A",,"R",7,"R",0,"A",,"R",0,"R",7,"A",,"R",7,"R",2269
220598,"R",106,"R",42,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92,"R",37,"R",55,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",9,"R",2,"R",7,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",106
220604,"R",121,"R",28,"R",93,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",119,"R",27,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",121
220613,"R",1082,"R",400,"R",682,"R",2,"R",2,"R",0,"R",15,"R",5,"R",10,"R",49,"R",21,"R",28,"R",17,"R",6,"R",11,"R",3,"R",2,"R",1,"R",894,"R",325,"R",569,"R",35,"R",11,"R",24,"R",22,"R",10,"R",12,"R",45,"R",18,"R",27,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1082
220631,"R",1383,"R",436,"R",947,"R",10,"R",3,"R",7,"R",76,"R",33,"R",43,"R",59,"R",20,"R",39,"R",57,"R",17,"R",40,"R",3,"R",0,"R",3,"R",1074,"R",326,"R",748,"R",0,"R",0,"R",0,"R",78,"R",25,"R",53,"R",26,"R",12,"R",14,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1383
220640,"R",250,"R",113,"R",137,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",12,"R",7,"R",5,"Z",0,"Z",0,"Z",0,"R",221,"R",98,"R",123,"R",4,"R",2,"R",2,"R",5,"R",3,"R",2,"R",2,"R",1,"R",1,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",250
220701,"R",146,"R",53,"R",93,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",3,"R",7,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",118,"R",46,"R",72,"R",4,"R",0,"R",4,"R",8,"R",2,"R",6,"R",3,"R",1,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",146
220710,"R",182,"R",76,"R",106,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",21,"R",14,"R",7,"R",10,"R",2,"R",8,"R",0,"R",0,"R",0,"R",130,"R",51,"R",79,"R",7,"R",3,"R",4,"R",8,"R",4,"R",4,"R",3,"R",1,"R",2,"R",3,"R",1,"R",4,"R",0,"A",,"R",0,"R",3,"R",1,"R",4,"R",178
220756,"R",69,"R",56,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",61,"R",51,"R",10,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",69
220765,"R",171,"R",21,"R",150,"R",1,"Z",0,"R",1,"R",3,"Z",0,"R",3,"R",44,"R",9,"R",35,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"R",107,"R",10,"R",97,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",171
220792,"R",333,"R",124,"R",209,"R",3,"R",2,"R",1,"R",11,"R",7,"R",4,"R",299,"R",103,"R",196,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",12,"R",9,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",333
220853,"R",399,"R",256,"R",143,"R",1,"R",1,"R",0,"R",10,"R",9,"R",1,"R",276,"R",162,"R",114,"R",17,"R",10,"R",7,"R",1,"R",0,"R",1,"R",66,"R",58,"R",8,"R",14,"R",6,"R",8,"R",9,"R",6,"R",3,"R",5,"R",4,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",399
220862,"R",4554,"R",1633,"R",2921,"R",5,"R",3,"R",2,"R",185,"R",78,"R",107,"R",1410,"R",362,"R",1048,"R",258,"R",96,"R",162,"Z",0,"Z",0,"Z",0,"R",2231,"R",875,"R",1356,"R",144,"R",47,"R",97,"R",62,"R",26,"R",36,"R",259,"R",146,"R",113,"R",0,"A",,"R",0,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",4553
220871,"R",28,"R",16,"R",12,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",0,"R",21,"R",13,"R",8,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",28
220978,"R",4674,"R",1897,"R",2777,"R",12,"R",4,"R",8,"R",243,"R",106,"R",137,"R",754,"R",263,"R",491,"R",279,"R",96,"R",183,"Z",0,"Z",0,"Z",0,"R",3241,"R",1358,"R",1883,"R",120,"R",55,"R",65,"R",25,"R",15,"R",10,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",4674
220996,"R",79,"R",37,"R",42,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",9,"R",3,"R",6,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",58,"R",27,"R",31,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",79
221050,"R",424,"R",317,"R",107,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",12,"R",10,"R",2,"R",28,"R",20,"R",8,"R",0,"R",0,"R",0,"R",364,"R",272,"R",92,"R",16,"R",11,"R",5,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",424
221096,"R",1047,"R",368,"R",679,"R",1,"R",0,"R",1,"R",25,"R",11,"R",14,"R",98,"R",34,"R",64,"R",80,"R",22,"R",58,"R",0,"R",0,"R",0,"R",797,"R",281,"R",516,"R",34,"R",13,"R",21,"R",8,"R",4,"R",4,"R",4,"R",3,"R",1,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",1047
221102,"R",317,"R",220,"R",97,"R",2,"R",2,"R",0,"R",11,"R",10,"R",1,"R",46,"R",24,"R",22,"R",36,"R",31,"R",5,"R",0,"R",0,"R",0,"R",205,"R",143,"R",62,"R",14,"R",7,"R",7,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",317
221148,"R",794,"R",738,"R",56,"R",5,"R",3,"R",2,"R",6,"R",6,"R",0,"R",231,"R",214,"R",17,"R",82,"R",76,"R",6,"R",0,"R",0,"R",0,"R",457,"R",427,"R",30,"R",12,"R",11,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",794
221184,"R",1079,"R",364,"R",715,"R",1,"R",0,"R",1,"R",42,"R",12,"R",30,"R",241,"R",81,"R",160,"R",87,"R",28,"R",59,"R",2,"R",0,"R",2,"R",644,"R",228,"R",416,"R",39,"R",9,"R",30,"R",19,"R",6,"R",13,"R",4,"R",0,"R",4,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1079
221236,"R",237,"R",165,"R",72,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",46,"R",30,"R",16,"R",9,"R",4,"R",5,"R",1,"Z",0,"R",1,"R",170,"R",124,"R",46,"R",4,"R",2,"R",2,"R",5,"R",4,"R",1,"R",1,"R",1,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",237
221281,"R",135,"R",68,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",3,"R",8,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",110,"R",59,"R",51,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",135
221333,"R",185,"R",116,"R",69,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",18,"R",9,"R",9,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",162,"R",102,"R",60,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",185
221351,"R",478,"R",174,"R",304,"R",0,"R",0,"R",0,"R",31,"R",7,"R",24,"R",45,"R",21,"R",24,"R",32,"R",15,"R",17,"R",1,"R",0,"R",1,"R",308,"R",112,"R",196,"R",18,"R",7,"R",11,"R",19,"R",2,"R",17,"R",24,"R",10,"R",14,"R",0,"A",,"R",0,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",477
221388,"R",119,"R",28,"R",91,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",66,"R",6,"R",60,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",42,"R",19,"R",23,"R",7,"R",2,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",119
221397,"R",942,"R",321,"R",621,"R",2,"R",1,"R",1,"R",4,"R",1,"R",3,"R",14,"R",5,"R",9,"R",37,"R",12,"R",25,"R",1,"R",0,"R",1,"R",831,"R",281,"R",550,"R",31,"R",17,"R",14,"R",18,"R",4,"R",14,"R",4,"R",0,"R",4,"R",2,"A",,"R",2,"R",0,"A",,"R",0,"R",2,"A",,"R",2,"R",940
221430,"R",164,"R",86,"R",78,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",9,"R",2,"R",7,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",138,"R",72,"R",66,"R",4,"R",3,"R",1,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",164
221485,"R",1086,"R",379,"R",707,"R",4,"R",3,"R",1,"R",31,"R",12,"R",19,"R",570,"R",153,"R",417,"R",73,"R",34,"R",39,"R",0,"R",0,"R",0,"R",367,"R",159,"R",208,"R",33,"R",14,"R",19,"R",2,"R",1,"R",1,"R",6,"R",3,"R",3,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",1086
221494,"R",197,"R",133,"R",64,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",18,"R",6,"R",12,"R",11,"R",6,"R",5,"R",0,"R",0,"R",0,"R",148,"R",105,"R",43,"R",9,"R",6,"R",3,"R",7,"R",7,"R",0,"R",2,"R",2,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",197
221519,"R",434,"R",218,"R",216,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",18,"R",10,"R",8,"R",19,"R",8,"R",11,"Z",0,"Z",0,"Z",0,"R",364,"R",187,"R",177,"R",16,"R",4,"R",12,"Z",0,"Z",0,"Z",0,"R",12,"R",6,"R",6,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",434
221582,"R",147,"R",80,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",134,"R",74,"R",60,"R",3,"R",2,"R",1,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",5,"A",,"R",5,"R",0,"A",,"R",0,"R",5,"A",,"R",5,"R",142
221591,"R",282,"R",190,"R",92,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",13,"R",11,"R",2,"R",1,"R",1,"R",0,"R",249,"R",167,"R",82,"R",10,"R",4,"R",6,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",282
221607,"R",174,"R",129,"R",45,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",9,"R",5,"R",4,"Z",0,"Z",0,"Z",0,"R",159,"R",119,"R",40,"R",2,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",174
221616,"R",427,"R",273,"R",154,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127,"R",68,"R",59,"R",26,"R",14,"R",12,"R",0,"R",0,"R",0,"R",245,"R",166,"R",79,"R",18,"R",15,"R",3,"R",9,"R",8,"R",1,"R",2,"R",2,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",427
221625,"R",272,"R",111,"R",161,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",94,"R",32,"R",62,"R",32,"R",16,"R",16,"R",2,"R",1,"R",1,"R",101,"R",38,"R",63,"R",26,"R",18,"R",8,"R",7,"R",3,"R",4,"R",6,"R",2,"R",4,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",272
221643,"R",1622,"R",753,"R",869,"R",5,"R",1,"R",4,"R",43,"R",15,"R",28,"R",66,"R",23,"R",43,"R",91,"R",34,"R",57,"R",4,"R",1,"R",3,"R",1341,"R",647,"R",694,"R",55,"R",24,"R",31,"R",10,"R",5,"R",5,"R",7,"R",3,"R",4,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1622
221661,"R",619,"R",239,"R",380,"Z",0,"Z",0,"Z",0,"R",73,"R",36,"R",37,"R",43,"R",12,"R",31,"R",135,"R",52,"R",83,"R",2,"Z",0,"R",2,"R",302,"R",112,"R",190,"R",39,"R",17,"R",22,"Z",0,"Z",0,"Z",0,"R",25,"R",10,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",619
221670,"R",124,"R",57,"R",67,"R",3,"R",2,"R",1,"R",7,"R",1,"R",6,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",107,"R",49,"R",58,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",124
221731,"R",342,"R",89,"R",253,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",24,"R",9,"R",15,"R",17,"R",5,"R",12,"R",1,"R",0,"R",1,"R",259,"R",58,"R",201,"R",6,"R",2,"R",4,"R",15,"R",7,"R",8,"R",16,"R",8,"R",8,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",342
